,origin_n,dest_index,route,distance
23,1030347511,984094293,"[1030347511, 1030347508, 984094356, 984094293]",1823.1640000000002
12,1017494807,3496593621,"[1017494807, 1026042181, 990793892, 990793881, 1038065084, 1590495890, 3496593621]",1633.9340000000002
18,1596068206,360157201,"[1596068206, 2377613883, 1326805285, 1000605719, 1000605642, 596722637, 360157200, 360157201]",1421.0790000000004
12,1596068130,3496593621,"[1596068130, 1108711630, 1012075052, 1012075059, 1860065826, 4027186701, 1017494807, 1026042181, 990793892, 990793881, 1038065084, 1590495890, 3496593621]",2494.1859999999997
18,2295340398,360157201,"[2295340398, 618031041, 618031016, 3460788183, 1000605719, 1000605642, 596722637, 360157200, 360157201]",2094.369
17,1621202658,1039328757,"[1621202658, 1621202666, 1621202677, 1596056537, 2054121926, 1596056461, 1621202710, 1621202720, 1621202725, 1596015947, 1596015935, 1621260846, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",1543.8390000000002
12,1001866195,3496593621,"[1001866195, 1596068170, 1596068136, 11230480251, 8989080330, 8989059216, 8989059211, 1883584913, 3496593674, 1883584909, 1883584914, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",3236.073000000001
17,6200878912,1039328757,"[6200878912, 6838221450, 6200878892, 6200878893, 4927612244, 4927612247, 10696139410, 1621202633, 1621202625, 1621202622, 1621202631, 1621202640, 1621202677, 1596056537, 2054121926, 1596056461, 1621202710, 1621202720, 1621202725, 1596015947, 1596015935, 1621260846, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",2352.3510000000006
23,4096311879,984094293,"[4096311879, 1014307643, 2325384543, 618030911, 3460805632, 1055861801, 3416752836, 618030967, 984094293]",3217.224
12,597083706,3496593621,"[597083706, 1590495920, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",994.661
12,3458718391,3496593621,"[3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",2852.9670000000006
12,1038056168,3496593621,"[1038056168, 1038056288, 3458718402, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",3367.4270000000006
12,1038056168,3496593621,"[1038056168, 1038056288, 3458718402, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",3367.4270000000006
12,1129232709,3496593621,"[1129232709, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",2955.206
12,1252269162,3496593621,"[1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",3438.2930000000006
17,1040124960,1039328757,"[1040124960, 1040124634, 1040124610, 1040125045, 1251044949, 1040124832, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",2326.9489999999996
14,1017630883,1017630547,"[1017630883, 1014307072, 984978654, 1039242096, 1035103874, 1042122411, 1564461328, 4363684189, 4363684196, 1133345308, 1590300049, 1017630685, 1564461360, 1564461372, 1590300010, 1564461407, 1017630547]",2920.652
19,1038816048,987446479,"[1038816048, 1038816052, 1038816041, 1038816038, 992436470, 4354747696, 992436497, 992437168, 1039220459, 1039220450, 1039220495, 1039220445, 990841179, 990841140, 987446479]",3028.4430000000007
14,1590407221,1017630547,"[1590407221, 3845682303, 1590407229, 1035103912, 4350329145, 1039242096, 1035103874, 1042122411, 1564461328, 4363684189, 4363684196, 1133345308, 1590300049, 1017630685, 1564461360, 1564461372, 1590300010, 1564461407, 1017630547]",2911.291
17,1251044967,1039328757,"[1251044967, 1251044969, 1251044930, 1251044915, 1251044928, 1251044949, 1040124832, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",1994.867
14,1017630883,1017630547,"[1017630883, 1014307072, 984978654, 1039242096, 1035103874, 1042122411, 1564461328, 4363684189, 4363684196, 1133345308, 1590300049, 1017630685, 1564461360, 1564461372, 1590300010, 1564461407, 1017630547]",2920.652
22,1590407166,4345303094,"[1590407166, 1590407172, 1038812857, 1039177056, 1039177046, 1038812881, 1311315495, 1024733477, 1601877122, 9231584668, 9231584666, 999116998, 1822492483, 11223600758, 11223600753, 999011859, 9231584663, 615196485, 1038808778, 4350322284, 4350322279, 3458633060, 976429246, 4345303089, 4345303094]",4167.569
17,1040124987,1039328757,"[1040124987, 1040124909, 1040134912, 1040124569, 1040125045, 1251044949, 1040124832, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",2236.9730000000004
22,1038812877,4345303094,"[1038812877, 1035103108, 1311314948, 4295801887, 4295801884, 1012075267, 1024733477, 1601877122, 9231584668, 9231584666, 999116998, 1822492483, 11223600758, 11223600753, 999011859, 9231584663, 615196485, 1038808778, 4350322284, 4350322279, 3458633060, 976429246, 4345303089, 4345303094]",3222.677
22,1038812857,4345303094,"[1038812857, 1039177056, 1039177046, 1038812881, 1311315495, 1024733477, 1601877122, 9231584668, 9231584666, 999116998, 1822492483, 11223600758, 11223600753, 999011859, 9231584663, 615196485, 1038808778, 4350322284, 4350322279, 3458633060, 976429246, 4345303089, 4345303094]",3630.3870000000006
22,1039177046,4345303094,"[1039177046, 1038812881, 1311315495, 1024733477, 1601877122, 9231584668, 9231584666, 999116998, 1822492483, 11223600758, 11223600753, 999011859, 9231584663, 615196485, 1038808778, 4350322284, 4350322279, 3458633060, 976429246, 4345303089, 4345303094]",2608.9770000000008
22,1039242277,4345303094,"[1039242277, 1039242100, 1039242123, 1311314948, 4295801887, 4295801884, 1012075267, 1024733477, 1601877122, 9231584668, 9231584666, 999116998, 1822492483, 11223600758, 11223600753, 999011859, 9231584663, 615196485, 1038808778, 4350322284, 4350322279, 3458633060, 976429246, 4345303089, 4345303094]",3226.198
17,1039328829,1039328757,"[1039328829, 1039328616, 1039267112, 1039328663, 1039328641, 1039328666, 6202834316, 6202834309, 6202834321, 1024733649, 1039328757]",2697.46
17,1040124666,1039328757,"[1040124666, 1040124907, 1040124542, 1040124797, 1040125018, 1040124668, 1024733649, 1039328757]",1400.3660000000002
17,1039242060,1039328757,"[1039242060, 1039242094, 1039242058, 1039242084, 2977274112, 1039242229, 1036960848, 1334965396, 2363804047, 2363804033, 999116768, 11223619033, 11223619031, 11223619029, 3845657944, 1039267121, 1024733567, 1024733592, 1024733598, 1036960766, 1036960735, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",3176.483000000001
17,1039242060,1039328757,"[1039242060, 1039242094, 1039242058, 1039242084, 2977274112, 1039242229, 1036960848, 1334965396, 2363804047, 2363804033, 999116768, 11223619033, 11223619031, 11223619029, 3845657944, 1039267121, 1024733567, 1024733592, 1024733598, 1036960766, 1036960735, 1036960727, 1036960717, 1024733607, 6202834321, 1024733649, 1039328757]",3176.483000000001
22,1038812881,4345303094,"[1038812881, 1311315495, 1024733477, 1601877122, 9231584668, 9231584666, 999116998, 1822492483, 11223600758, 11223600753, 999011859, 9231584663, 615196485, 1038808778, 4350322284, 4350322279, 3458633060, 976429246, 4345303089, 4345303094]",2388.5970000000007
17,376996615,1039328757,"[376996615, 3498110955, 3498110954, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",1381.5530000000003
22,1038811717,4345303094,"[1038811717, 1038811702, 1012075267, 1024733477, 1601877122, 9231584668, 9231584666, 999116998, 1822492483, 11223600758, 11223600753, 999011859, 9231584663, 615196485, 1038808778, 4350322284, 4350322279, 3458633060, 976429246, 4345303089, 4345303094]",2674.101
17,1039328798,1039328757,"[1039328798, 1039328620, 1039328746, 1039267028, 1039328812, 1039328864, 1039328862, 1039328693, 1039328757]",2389.1620000000007
16,1914928686,1224865147,"[1914928686, 3586948388, 1205323082, 1564410511, 1564436935, 597106810, 1564436943, 597106809, 1205322699, 1590452363, 1224865147]",9469.781999999997
17,3570760556,1039328757,"[3570760556, 3570760546, 1311435096, 1649931832, 1026041380, 1026041105, 1026041297, 597106824, 1311435417, 1650098019, 597106822, 3498110583, 1024733931, 8997483245, 8997483242, 1024733936, 3498110590, 1036960505, 1036960522, 1024733975, 1024733977, 1036960608, 1036960632, 1036960683, 1311315309, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",11421.567
3,2072229416,1041877611,"[2072229416, 2072229494, 2072229389, 530940152, 2072209262, 2072209243, 2079448786, 2072209337, 10136747086, 646282529, 3542932794, 358538923, 9673769584, 358538920, 358538915, 358538912, 2370232896, 2370233034, 4760817618, 2743173322, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",73349.30399999997
16,1252244741,1224865147,"[1252244741, 1252237032, 1252236727, 1205323264, 3564493667, 1914928686, 3586948388, 1205323082, 1564410511, 1564436935, 597106810, 1564436943, 597106809, 1205322699, 1590452363, 1224865147]",13680.173999999995
17,7576938433,1039328757,"[7576938433, 7320721201, 646280511, 3570364209, 1649931476, 1649931778, 3570760546, 1311435096, 1649931832, 1026041380, 1026041105, 1026041297, 597106824, 1311435417, 1650098019, 597106822, 3498110583, 1024733931, 8997483245, 8997483242, 1024733936, 3498110590, 1036960505, 1036960522, 1024733975, 1024733977, 1036960608, 1036960632, 1036960683, 1311315309, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",16596.109
17,1024734011,1039328757,"[1024734011, 7320721201, 646280511, 3570364209, 1649931476, 1649931778, 3570760546, 1311435096, 1649931832, 1026041380, 1026041105, 1026041297, 597106824, 1311435417, 1650098019, 597106822, 3498110583, 1024733931, 8997483245, 8997483242, 1024733936, 3498110590, 1036960505, 1036960522, 1024733975, 1024733977, 1036960608, 1036960632, 1036960683, 1311315309, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",23661.282999999996
12,3573300280,3496593621,"[3573300280, 1036959817, 3573280597, 2071290533, 1025826980, 1025827098, 1025827594, 1024734009, 1252269121, 993398304, 993398321, 1000623318, 993398332, 1001866521, 993398337, 1001865209, 993398428, 53363363, 364296879, 1252269187, 1252269180, 10299713854, 1252269111, 10299713853, 10299713852, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",31184.70500000001
17,1252236865,1039328757,"[1252236865, 1252240190, 3570305804, 1024734011, 7320721201, 646280511, 3570364209, 1649931476, 1649931778, 3570760546, 1311435096, 1649931832, 1026041380, 1026041105, 1026041297, 597106824, 1311435417, 1650098019, 597106822, 3498110583, 1024733931, 8997483245, 8997483242, 1024733936, 3498110590, 1036960505, 1036960522, 1024733975, 1024733977, 1036960608, 1036960632, 1036960683, 1311315309, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",33110.839
16,3616287476,1224865147,"[3616287476, 1252237067, 1252244741, 1252237032, 1252236727, 1205323264, 3564493667, 1914928686, 3586948388, 1205323082, 1564410511, 1564436935, 597106810, 1564436943, 597106809, 1205322699, 1590452363, 1224865147]",52742.934000000016
12,1934350369,3496593621,"[1934350369, 1934350398, 1252253532, 1578862749, 1578862754, 1578862758, 1578862759, 3659613057, 1252259233, 1252259129, 1024734009, 1252269121, 993398304, 993398321, 1000623318, 993398332, 1001866521, 993398337, 1001865209, 993398428, 53363363, 364296879, 1252269187, 1252269180, 10299713854, 1252269111, 10299713853, 10299713852, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",38613.62500000001
12,1038055904,3496593621,"[1038055904, 1252269221, 1252269189, 1038056037, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",4271.577000000001
12,1038055780,3496593621,"[1038055780, 1252269151, 1124249560, 3458718328, 1252269189, 1038056037, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",5242.997
12,3524685203,3496593621,"[3524685203, 3524685220, 1252269173, 1252269111, 10299713853, 10299713852, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",30601.275999999998
12,58671905,3496593621,"[58671905, 1038024638, 10299713847, 1055861654, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",11416.353000000001
12,10299713847,3496593621,"[10299713847, 1055861654, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",10616.142000000002
12,1228779270,3496593621,"[1228779270, 596003648, 10299713858, 1252269111, 10299713853, 10299713852, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",11190.13
12,596003650,3496593621,"[596003650, 596003648, 10299713858, 1252269111, 10299713853, 10299713852, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",10445.785999999998
12,1000623075,3496593621,"[1000623075, 1252269239, 993398428, 53363363, 364296879, 1252269187, 1252269180, 10299713854, 1252269111, 10299713853, 10299713852, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",12986.972000000005
12,1252269140,3496593621,"[1252269140, 1252269238, 364296879, 1252269187, 1252269180, 10299713854, 1252269111, 10299713853, 10299713852, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",11601.370000000003
12,4901636826,3496593621,"[4901636826, 1252269121, 993398304, 993398321, 1000623318, 993398332, 1001866521, 993398337, 1001865209, 993398428, 53363363, 364296879, 1252269187, 1252269180, 10299713854, 1252269111, 10299713853, 10299713852, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",17178.979000000003
3,2079449817,1041877611,"[2079449817, 2079449663, 2079449637, 5448930747, 6824363579, 1252226423, 11265574605, 11265574602, 1252226431, 358538871, 10995319356, 1252091310, 1252091343, 3013810647, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",72950.81800000001
1,2079484473,1621235360,"[2079484473, 2079449494, 2079449217, 2079449771, 2079449906, 2079460068, 2079477088, 2079460318, 2079477511, 2079477573, 7577129700, 2079460370, 2079460731, 2079460741, 2079460772, 2079478386, 1746467355, 358534801, 1746467391, 1618534324, 358534790, 358534786, 1618534335, 358534779, 3983202530, 1618534351, 2079560833, 7536538855, 1618534397, 2079561745, 3084422780, 1621235365, 1621235361, 11265621004, 3980994062, 1621235338, 1621235360]",119503.782
3,2079449148,1041877611,"[2079449148, 7544660020, 2079449623, 2079449637, 5448930747, 6824363579, 1252226423, 11265574605, 11265574602, 1252226431, 358538871, 10995319356, 1252091310, 1252091343, 3013810647, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",67248.31000000003
3,4376585274,1041877611,"[4376585274, 2079448535, 2072252072, 2072342500, 2072229472, 530940152, 2072209262, 2072209243, 2079448786, 2072209337, 10136747086, 646282529, 3542932794, 358538923, 9673769584, 358538920, 358538915, 358538912, 2370232896, 2370233034, 4760817618, 2743173322, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",70694.30799999999
3,2072252002,1041877611,"[2072252002, 530940579, 3654992420, 2079448447, 530940448, 2072342265, 2079448535, 2072252072, 2072342500, 2072229472, 530940152, 2072209262, 2072209243, 2079448786, 2072209337, 10136747086, 646282529, 3542932794, 358538923, 9673769584, 358538920, 358538915, 358538912, 2370232896, 2370233034, 4760817618, 2743173322, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",103431.67
3,5276971524,1041877611,"[5276971524, 2091725827, 2091726379, 2072344034, 7171430039, 2091727322, 530940579, 3654992420, 2079448447, 530940448, 2072342265, 2079448535, 2072252072, 2072342500, 2072229472, 530940152, 2072209262, 2072209243, 2079448786, 2072209337, 10136747086, 646282529, 3542932794, 358538923, 9673769584, 358538920, 358538915, 358538912, 2370232896, 2370233034, 4760817618, 2743173322, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",135077.352
17,2091725794,1039328757,"[2091725794, 2071289611, 2071289907, 1812304190, 2071289819, 2071290021, 1252240143, 1252240072, 1252236865, 1252240190, 3570305804, 1024734011, 7320721201, 646280511, 3570364209, 1649931476, 1649931778, 3570760546, 1311435096, 1649931832, 1026041380, 1026041105, 1026041297, 597106824, 1311435417, 1650098019, 597106822, 3498110583, 1024733931, 8997483245, 8997483242, 1024733936, 3498110590, 1036960505, 1036960522, 1024733975, 1024733977, 1036960608, 1036960632, 1036960683, 1311315309, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",103381.96499999998
12,4376583267,3496593621,"[4376583267, 7532359284, 7532354374, 7556015482, 7556015501, 7556007387, 7556007569, 3669285208, 1936718595, 7555964500, 3669357032, 1936647212, 3225985525, 2348738870, 330068019, 1936685694, 2078339524, 2091703802, 2091704012, 1252248913, 1934350398, 1252253532, 1578862749, 1578862754, 1578862758, 1578862759, 3659613057, 1252259233, 1252259129, 1024734009, 1252269121, 993398304, 993398321, 1000623318, 993398332, 1001866521, 993398337, 1001865209, 993398428, 53363363, 364296879, 1252269187, 1252269180, 10299713854, 1252269111, 10299713853, 10299713852, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",156624.74099999998
17,1596050186,1039328757,"[1596050186, 1311435417, 1650098019, 597106822, 3498110583, 1024733931, 8997483245, 8997483242, 1024733936, 3498110590, 1036960505, 1036960522, 1024733975, 1024733977, 1036960608, 1036960632, 1036960683, 1311315309, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",4773.120999999999
17,1026041036,1039328757,"[1026041036, 1026041176, 1026041269, 1026041118, 1026041105, 1026041297, 597106824, 1311435417, 1650098019, 597106822, 3498110583, 1024733931, 8997483245, 8997483242, 1024733936, 3498110590, 1036960505, 1036960522, 1024733975, 1024733977, 1036960608, 1036960632, 1036960683, 1311315309, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",4031.868999999999
17,1649931832,1039328757,"[1649931832, 1026041380, 1026041105, 1026041297, 597106824, 1311435417, 1650098019, 597106822, 3498110583, 1024733931, 8997483245, 8997483242, 1024733936, 3498110590, 1036960505, 1036960522, 1024733975, 1024733977, 1036960608, 1036960632, 1036960683, 1311315309, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",5377.952999999998
17,1649931872,1039328757,"[1649931872, 3597572589, 1311435096, 1649931832, 1026041380, 1026041105, 1026041297, 597106824, 1311435417, 1650098019, 597106822, 3498110583, 1024733931, 8997483245, 8997483242, 1024733936, 3498110590, 1036960505, 1036960522, 1024733975, 1024733977, 1036960608, 1036960632, 1036960683, 1311315309, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",7635.490999999999
17,1649931396,1039328757,"[1649931396, 1649931684, 1649931872, 3597572589, 1311435096, 1649931832, 1026041380, 1026041105, 1026041297, 597106824, 1311435417, 1650098019, 597106822, 3498110583, 1024733931, 8997483245, 8997483242, 1024733936, 3498110590, 1036960505, 1036960522, 1024733975, 1024733977, 1036960608, 1036960632, 1036960683, 1311315309, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",10852.057000000003
12,1228779270,3496593621,"[1228779270, 596003648, 10299713858, 1252269111, 10299713853, 10299713852, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",11190.13
12,1025827098,3496593621,"[1025827098, 1025827594, 1024734009, 1252269121, 993398304, 993398321, 1000623318, 993398332, 1001866521, 993398337, 1001865209, 993398428, 53363363, 364296879, 1252269187, 1252269180, 10299713854, 1252269111, 10299713853, 10299713852, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",20363.889000000006
12,8693169218,3496593621,"[8693169218, 1252253532, 1578862749, 1578862754, 1578862758, 1578862759, 3659613057, 1252259233, 1252259129, 1024734009, 1252269121, 993398304, 993398321, 1000623318, 993398332, 1001866521, 993398337, 1001865209, 993398428, 53363363, 364296879, 1252269187, 1252269180, 10299713854, 1252269111, 10299713853, 10299713852, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",37511.48500000001
17,2071290021,1039328757,"[2071290021, 1252240143, 1252240072, 1252236865, 1252240190, 3570305804, 1024734011, 7320721201, 646280511, 3570364209, 1649931476, 1649931778, 3570760546, 1311435096, 1649931832, 1026041380, 1026041105, 1026041297, 597106824, 1311435417, 1650098019, 597106822, 3498110583, 1024733931, 8997483245, 8997483242, 1024733936, 3498110590, 1036960505, 1036960522, 1024733975, 1024733977, 1036960608, 1036960632, 1036960683, 1311315309, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",67872.41299999997
17,7559017784,1039328757,"[7559017784, 2071289508, 2071289492, 2071289819, 2071290021, 1252240143, 1252240072, 1252236865, 1252240190, 3570305804, 1024734011, 7320721201, 646280511, 3570364209, 1649931476, 1649931778, 3570760546, 1311435096, 1649931832, 1026041380, 1026041105, 1026041297, 597106824, 1311435417, 1650098019, 597106822, 3498110583, 1024733931, 8997483245, 8997483242, 1024733936, 3498110590, 1036960505, 1036960522, 1024733975, 1024733977, 1036960608, 1036960632, 1036960683, 1311315309, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",92933.70499999997
12,1252248913,3496593621,"[1252248913, 1934350398, 1252253532, 1578862749, 1578862754, 1578862758, 1578862759, 3659613057, 1252259233, 1252259129, 1024734009, 1252269121, 993398304, 993398321, 1000623318, 993398332, 1001866521, 993398337, 1001865209, 993398428, 53363363, 364296879, 1252269187, 1252269180, 10299713854, 1252269111, 10299713853, 10299713852, 58690606, 4353360221, 4353360228, 1252269130, 4027139343, 1087871551, 1252269162, 58671893, 3458718391, 1129232716, 53363361, 4378092903, 1038056209, 3496593655, 10591120431, 3496593659, 3496593658, 3635959198, 1038065074, 1038065085, 4352058570, 4352058574, 3496593621]",46803.034999999974
17,3225985303,1039328757,"[3225985303, 1812304237, 1812304190, 2071289819, 2071290021, 1252240143, 1252240072, 1252236865, 1252240190, 3570305804, 1024734011, 7320721201, 646280511, 3570364209, 1649931476, 1649931778, 3570760546, 1311435096, 1649931832, 1026041380, 1026041105, 1026041297, 597106824, 1311435417, 1650098019, 597106822, 3498110583, 1024733931, 8997483245, 8997483242, 1024733936, 3498110590, 1036960505, 1036960522, 1024733975, 1024733977, 1036960608, 1036960632, 1036960683, 1311315309, 1024733982, 1040124835, 3969648147, 1024733930, 1311315479, 1311314473, 3969648141, 1024733912, 1311314745, 3969648151, 1039328757]",100777.69099999996
